retailer_week,week_beginning,week_ending,last_year_retailer_week,last_year_week_ending,fiscal_week,fiscal_month,fiscal_year,calendar_month_name,calendar_month,calendar_year,quarter,week_offset,dsci_inserted_date,dsci_last_modified_date,dsci_last_loaded_date,dsci_last_pulled_date,fiscal_year_offset,calendar_year_offset,quarter_offset,calendar_month_offset,fiscal_month_offset,next_year_retailer_week,next_year_week_ending
203549,2035-12-29,2036-01-04,203449,2035-01-05,49,12,2035,January,12,2035,4,715,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,13,13,55,164,165,203649,2037-01-02
203551,2036-01-12,2036-01-18,203451,2035-01-19,51,12,2035,January,1,2036,4,717,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,13,14,55,165,165,203651,2037-01-16
203603,2036-02-09,2036-02-15,203503,2035-02-16,3,1,2036,February,2,2036,1,721,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,56,166,166,203702,2037-02-13
203624,2036-07-05,2036-07-11,203524,2035-07-13,24,6,2036,July,7,2036,2,742,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,57,171,171,203723,2037-07-10
203628,2036-08-02,2036-08-08,203528,2035-08-10,28,7,2036,August,8,2036,3,746,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,58,172,172,203727,2037-08-07
203629,2036-08-09,2036-08-15,203529,2035-08-17,29,7,2036,August,8,2036,3,747,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,58,172,172,203728,2037-08-14
203648,2036-12-20,2036-12-26,203548,2035-12-28,48,11,2036,December,12,2036,4,766,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,59,176,176,203747,2037-12-25
203651,2037-01-10,2037-01-16,203551,2036-01-18,51,12,2036,January,1,2037,4,769,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,15,59,177,177,203750,2038-01-15
203716,2037-05-16,2037-05-22,203617,2036-05-23,16,4,2037,May,5,2037,2,787,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,15,61,181,181,203816,2038-05-21
203729,2037-08-15,2037-08-21,203630,2036-08-22,29,7,2037,August,8,2037,3,800,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,15,62,184,184,203829,2038-08-20
203730,2037-08-22,2037-08-28,203631,2036-08-29,30,7,2037,August,8,2037,3,801,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,15,62,184,184,203830,2038-08-27
203735,2037-09-26,2037-10-02,203636,2036-10-03,35,8,2037,October,10,2037,3,806,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,15,62,186,185,203835,2038-10-01
203740,2037-10-31,2037-11-06,203641,2036-11-07,40,10,2037,November,11,2037,4,811,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,15,63,187,187,203840,2038-11-05
203746,2037-12-12,2037-12-18,203647,2036-12-19,46,11,2037,December,12,2037,4,817,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,15,63,188,188,203846,2038-12-17
203805,2038-02-27,2038-03-05,203705,2037-03-06,5,2,2038,March,3,2038,1,828,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,16,64,191,191,203905,2039-03-04
203818,2038-05-29,2038-06-04,203718,2037-06-05,18,5,2038,June,6,2038,2,841,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,16,65,194,194,203918,2039-06-03
203831,2038-08-28,2038-09-03,203731,2037-09-04,31,8,2038,September,9,2038,3,854,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,16,66,197,197,203931,2039-09-02
203847,2038-12-18,2038-12-24,203747,2037-12-25,47,11,2038,December,12,2038,4,870,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,16,67,200,200,203947,2039-12-23
203849,2039-01-01,2039-01-07,203749,2038-01-08,49,12,2038,January,1,2039,4,872,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,17,67,201,201,203949,2040-01-06
203906,2039-03-05,2039-03-11,203806,2038-03-12,6,2,2039,March,3,2039,1,881,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,68,203,203,204006,2040-03-09
203915,2039-05-07,2039-05-13,203815,2038-05-14,15,4,2039,May,5,2039,2,890,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,69,205,205,204015,2040-05-11
204016,2040-05-12,2040-05-18,203916,2039-05-20,16,4,2040,May,5,2040,2,943,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,73,217,217,204116,2041-05-17
204017,2040-05-19,2040-05-25,203917,2039-05-27,17,4,2040,May,5,2040,2,944,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,73,217,217,204117,2041-05-24
204032,2040-09-01,2040-09-07,203932,2039-09-09,32,8,2040,September,9,2040,3,959,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,74,221,221,204132,2041-09-06
204037,2040-10-06,2040-10-12,203937,2039-10-14,37,9,2040,October,10,2040,3,964,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,74,222,222,204137,2041-10-11
204038,2040-10-13,2040-10-19,203938,2039-10-21,38,9,2040,October,10,2040,3,965,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,74,222,222,204138,2041-10-18
204107,2041-03-09,2041-03-15,204007,2040-03-16,7,2,2041,March,3,2041,1,986,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,19,76,227,227,204206,2042-03-14
204130,2041-08-17,2041-08-23,204030,2040-08-24,30,7,2041,August,8,2041,3,1009,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,19,78,232,232,204229,2042-08-22
204203,2042-02-15,2042-02-21,204104,2041-02-22,3,1,2042,February,2,2042,1,1035,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,80,238,238,204303,2043-02-20
204208,2042-03-22,2042-03-28,204109,2041-03-29,8,2,2042,March,3,2042,1,1040,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,80,239,239,204308,2043-03-27
204212,2042-04-19,2042-04-25,204113,2041-04-26,12,3,2042,April,4,2042,1,1044,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,80,240,240,204312,2043-04-24
204249,2043-01-03,2043-01-09,204150,2042-01-10,49,12,2042,January,1,2043,4,1081,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,21,83,249,249,204349,2044-01-08
204315,2043-05-09,2043-05-15,204215,2042-05-16,15,4,2043,May,5,2043,2,1099,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,85,253,253,204415,2044-05-13
204323,2043-07-04,2043-07-10,204223,2042-07-11,23,6,2043,July,7,2043,2,1107,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,85,255,255,204423,2044-07-08
204414,2044-04-30,2044-05-06,204314,2043-05-08,14,4,2044,May,5,2044,2,1150,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,22,22,89,265,265,204514,2045-05-05
204434,2044-09-17,2044-09-23,204334,2043-09-25,34,8,2044,September,9,2044,3,1170,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,22,22,90,269,269,204534,2045-09-22
204436,2044-10-01,2044-10-07,204336,2043-10-09,36,9,2044,October,10,2044,3,1172,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,22,22,90,270,270,204536,2045-10-06
204445,2044-12-03,2044-12-09,204345,2043-12-11,45,11,2044,December,12,2044,4,1181,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,22,22,91,272,272,204545,2045-12-08
204513,2045-04-22,2045-04-28,204413,2044-04-29,13,3,2045,April,4,2045,1,1201,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,92,276,276,,
204517,2045-05-20,2045-05-26,204417,2044-05-27,17,4,2045,May,5,2045,2,1205,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,93,277,277,,
204518,2045-05-27,2045-06-02,204418,2044-06-03,18,5,2045,June,6,2045,2,1206,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,93,278,278,,
204535,2045-09-23,2045-09-29,204435,2044-09-30,35,8,2045,September,9,2045,3,1223,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,94,281,281,,
202210,2022-04-02,2022-04-08,202110,2021-04-09,10,3,2022,April,4,2022,1,-2,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,0,0,0,0,0,202310,2023-04-07
201018,2010-05-29,2010-06-04,200918,2009-06-05,18,5,2010,June,6,2010,2,-620,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-12,-12,-47,-142,-142,201118,2011-06-03
201105,2011-02-26,2011-03-04,201005,2010-03-05,5,2,2011,March,3,2011,1,-581,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-11,-11,-44,-133,-133,201205,2012-03-02
201128,2011-08-06,2011-08-12,201028,2010-08-13,28,7,2011,August,8,2011,3,-558,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-11,-11,-42,-128,-128,201228,2012-08-10
201130,2011-08-20,2011-08-26,201030,2010-08-27,30,7,2011,August,8,2011,3,-556,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-11,-11,-42,-128,-128,201230,2012-08-24
201144,2011-11-26,2011-12-02,201044,2010-12-03,44,11,2011,December,12,2011,4,-542,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-11,-11,-41,-124,-124,201244,2012-11-30
201220,2012-06-09,2012-06-15,201120,2011-06-17,20,5,2012,June,6,2012,2,-514,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-10,-10,-39,-118,-118,201320,2013-06-14
201227,2012-07-28,2012-08-03,201127,2011-08-05,27,7,2012,August,8,2012,3,-507,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-10,-10,-38,-116,-116,201327,2013-08-02
201235,2012-09-22,2012-09-28,201135,2011-09-30,35,8,2012,September,9,2012,3,-499,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-10,-10,-38,-115,-115,201335,2013-09-27
201236,2012-09-29,2012-10-05,201136,2011-10-07,36,9,2012,October,10,2012,3,-498,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-10,-10,-38,-114,-114,201336,2013-10-04
201240,2012-10-27,2012-11-02,201140,2011-11-04,40,10,2012,November,11,2012,4,-494,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-10,-10,-37,-113,-113,201340,2013-11-01
201305,2013-02-23,2013-03-01,201205,2012-03-02,5,2,2013,March,3,2013,1,-477,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-9,-9,-36,-109,-109,201404,2014-02-28
201335,2013-09-21,2013-09-27,201235,2012-09-28,35,8,2013,September,9,2013,3,-447,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-9,-9,-34,-103,-103,201434,2014-09-26
201342,2013-11-09,2013-11-15,201242,2012-11-16,42,10,2013,November,11,2013,4,-440,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-9,-9,-33,-101,-101,201441,2014-11-14
201344,2013-11-23,2013-11-29,201244,2012-11-30,44,11,2013,November,11,2013,4,-438,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-9,-9,-33,-101,-100,201443,2014-11-28
201413,2014-04-26,2014-05-02,201314,2013-05-03,13,3,2014,May,5,2014,1,-416,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-8,-8,-32,-95,-96,201513,2015-05-01
201414,2014-05-03,2014-05-09,201315,2013-05-10,14,4,2014,May,5,2014,2,-415,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-8,-8,-31,-95,-95,201514,2015-05-08
201418,2014-05-31,2014-06-06,201319,2013-06-07,18,5,2014,June,6,2014,2,-411,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-8,-8,-31,-94,-94,201518,2015-06-05
201432,2014-09-06,2014-09-12,201333,2013-09-13,32,8,2014,September,9,2014,3,-397,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-8,-8,-30,-91,-91,201532,2015-09-11
201436,2014-10-04,2014-10-10,201337,2013-10-11,36,9,2014,October,10,2014,3,-393,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-8,-8,-30,-90,-90,201536,2015-10-09
201507,2015-03-14,2015-03-20,201407,2014-03-21,7,2,2015,March,3,2015,1,-370,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-7,-7,-28,-85,-85,201607,2016-03-18
201521,2015-06-20,2015-06-26,201421,2014-06-27,21,5,2015,June,6,2015,2,-356,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-7,-7,-27,-82,-82,201621,2016-06-24
201621,2016-06-18,2016-06-24,201521,2015-06-26,21,5,2016,June,6,2016,2,-304,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-6,-6,-23,-70,-70,201721,2017-06-23
201629,2016-08-13,2016-08-19,201529,2015-08-21,29,7,2016,August,8,2016,3,-296,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-6,-6,-22,-68,-68,201729,2017-08-18
201708,2017-03-18,2017-03-24,201608,2016-03-25,8,2,2017,March,3,2017,1,-265,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-5,-5,-20,-61,-61,201808,2018-03-23
201722,2017-06-24,2017-06-30,201622,2016-07-01,22,5,2017,June,6,2017,2,-251,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-5,-5,-19,-58,-58,201822,2018-06-29
201726,2017-07-22,2017-07-28,201626,2016-07-29,26,6,2017,July,7,2017,2,-247,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-5,-5,-19,-57,-57,201826,2018-07-27
201728,2017-08-05,2017-08-11,201628,2016-08-12,28,7,2017,August,8,2017,3,-245,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-5,-5,-18,-56,-56,201828,2018-08-10
201750,2018-01-06,2018-01-12,201650,2017-01-13,50,12,2017,January,1,2018,4,-223,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-5,-4,-17,-51,-51,201850,2019-01-11
201802,2018-02-03,2018-02-09,201702,2017-02-10,2,1,2018,February,2,2018,1,-219,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-4,-4,-16,-50,-50,201902,2019-02-08
201808,2018-03-17,2018-03-23,201708,2017-03-24,8,2,2018,March,3,2018,1,-213,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-4,-4,-16,-49,-49,201908,2019-03-22
201810,2018-03-31,2018-04-06,201710,2017-04-07,10,3,2018,April,4,2018,1,-211,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-4,-4,-16,-48,-48,201910,2019-04-05
201832,2018-09-01,2018-09-07,201732,2017-09-08,32,8,2018,September,9,2018,3,-189,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-4,-4,-14,-43,-43,201932,2019-09-06
201842,2018-11-10,2018-11-16,201742,2017-11-17,42,10,2018,November,11,2018,4,-179,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-4,-4,-13,-41,-41,201942,2019-11-15
201847,2018-12-15,2018-12-21,201747,2017-12-22,47,11,2018,December,12,2018,4,-174,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-4,-4,-13,-40,-40,201947,2019-12-20
201906,2019-03-02,2019-03-08,201806,2018-03-09,6,2,2019,March,3,2019,1,-163,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-3,-3,-12,-37,-37,202005,2020-03-06
202004,2020-02-22,2020-02-28,201905,2019-03-01,4,1,2020,February,2,2020,1,-112,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-2,-2,-8,-26,-26,202104,2021-02-26
202008,2020-03-21,2020-03-27,201909,2019-03-29,8,2,2020,March,3,2020,1,-108,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-2,-2,-8,-25,-25,202108,2021-03-26
202034,2020-09-19,2020-09-25,201935,2019-09-27,34,8,2020,September,9,2020,3,-82,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-2,-2,-6,-19,-19,202134,2021-09-24
202035,2020-09-26,2020-10-02,201936,2019-10-04,35,8,2020,October,10,2020,3,-81,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-2,-2,-6,-18,-19,202135,2021-10-01
202108,2021-03-20,2021-03-26,202008,2020-03-27,8,2,2021,March,3,2021,1,-56,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-1,-1,-4,-13,-13,202208,2022-03-25
202112,2021-04-17,2021-04-23,202012,2020-04-24,12,3,2021,April,4,2021,1,-52,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-1,-1,-4,-12,-12,202212,2022-04-22
202114,2021-05-01,2021-05-07,202014,2020-05-08,14,4,2021,May,5,2021,2,-50,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-1,-1,-3,-11,-11,202214,2022-05-06
202121,2021-06-19,2021-06-25,202021,2020-06-26,21,5,2021,June,6,2021,2,-43,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-1,-1,-3,-10,-10,202221,2022-06-24
201007,2010-03-13,2010-03-19,200907,2009-03-20,7,2,2010,March,3,2010,1,-631,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-12,-12,-48,-145,-145,201107,2011-03-18
201009,2010-03-27,2010-04-02,200909,2009-04-03,9,2,2010,April,4,2010,1,-629,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-12,-12,-48,-144,-145,201109,2011-04-01
201016,2010-05-15,2010-05-21,200916,2009-05-22,16,4,2010,May,5,2010,2,-622,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-12,-12,-47,-143,-143,201116,2011-05-20
201026,2010-07-24,2010-07-30,200926,2009-07-31,26,6,2010,July,7,2010,2,-612,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-12,-12,-47,-141,-141,201126,2011-07-29
201036,2010-10-02,2010-10-08,200936,2009-10-09,36,9,2010,October,10,2010,3,-602,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-12,-12,-46,-138,-138,201136,2011-10-07
201047,2010-12-18,2010-12-24,200947,2009-12-25,47,11,2010,December,12,2010,4,-591,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-12,-12,-45,-136,-136,201147,2011-12-23
201048,2010-12-25,2010-12-31,200948,2010-01-01,48,11,2010,December,12,2010,4,-590,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-12,-12,-45,-136,-136,201148,2011-12-30
201104,2011-02-19,2011-02-25,201004,2010-02-26,4,1,2011,February,2,2011,1,-582,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-11,-11,-44,-134,-134,201204,2012-02-24
201110,2011-04-02,2011-04-08,201010,2010-04-09,10,3,2011,April,4,2011,1,-576,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-11,-11,-44,-132,-132,201210,2012-04-06
201115,2011-05-07,2011-05-13,201015,2010-05-14,15,4,2011,May,5,2011,2,-571,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-11,-11,-43,-131,-131,201215,2012-05-11
201118,2011-05-28,2011-06-03,201018,2010-06-04,18,5,2011,June,6,2011,2,-568,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-11,-11,-43,-130,-130,201218,2012-06-01
201139,2011-10-22,2011-10-28,201039,2010-10-29,39,9,2011,October,10,2011,3,-547,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-11,-11,-42,-126,-126,201239,2012-10-26
201143,2011-11-19,2011-11-25,201043,2010-11-26,43,10,2011,November,11,2011,4,-543,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,-11,-11,-41,-125,-125,201243,2012-11-23
